Wall time,Step,Value
1648995019.5213926,172,8.23503303527832
1648995069.5323231,244,8.264036178588867
1648995079.9575539,259,8.265327453613281
1648995164.4217842,402,8.213895797729492
1648995209.594499,465,8.229127883911133
1648995238.2069368,510,8.326383590698242
1648995254.7392762,538,8.299585342407227
1648995269.992177,556,8.205734252929688
1648995291.9163418,596,8.259493827819824
1648995335.8103106,658,8.134956359863281
1648995403.578799,764,8.352560997009277
1648995431.9154432,804,8.199638366699219
1648995483.3459935,866,8.257522583007812
1648995589.6584728,1026,8.245651245117188
1648995595.3258023,1037,8.298312187194824
1648995669.7244778,1125,8.3292818069458
1648995673.4181845,1132,8.2682466506958
1648995690.8013103,1164,8.258016586303711
1648995703.2465668,1184,8.35873031616211
1648995745.5090072,1252,8.226461410522461
1648995761.1206594,1271,8.264297485351562
1648995852.8851562,1417,8.325263977050781
1648995876.1174755,1458,8.336762428283691
1648995896.3352244,1494,8.248711585998535
1648995905.0288396,1510,8.362617492675781
1648995951.8604379,1548,8.311917304992676
1648995963.192872,1565,8.355263710021973
1648996040.3562407,1670,8.303329467773438
1648996229.6357982,1940,8.346284866333008
1648996251.5789154,1960,8.38784408569336
1648996597.2799644,2436,8.295552253723145
1648996600.4995837,2441,8.283388137817383
1648996612.37325,2462,8.277198791503906
1648996649.5798256,2503,8.296195983886719
1648996690.7486622,2577,8.34876537322998
1648996734.870138,2643,8.341775894165039
1648996768.832662,2684,8.306324005126953
1648996773.852439,2693,8.322124481201172
1648996781.893641,2708,8.306337356567383
1648996796.1213188,2717,8.342667579650879
1648996840.6901839,2768,8.31935977935791
1648996987.411736,2973,8.32758903503418
1648997047.475368,3083,8.324371337890625
1648997058.1618178,3104,8.302457809448242
1648997058.6701918,3105,8.323095321655273
1648997089.5927966,3145,8.317118644714355
1648997129.433415,3217,8.3154296875
1648997142.5125332,3241,8.312527656555176
1648997156.1790154,3265,8.237774848937988
1648997217.4868903,3356,8.297266006469727
1648997306.432678,3500,8.252107620239258
1648997342.652999,3566,8.327676773071289
1648997362.2162662,3600,8.335527420043945
1648997370.7354043,3616,8.323441505432129
1648997390.625498,3654,8.296472549438477
1648997398.4945738,3668,8.280326843261719
1648997400.2934554,3671,8.338615417480469
1648997432.8864841,3712,8.352470397949219
1648997480.9134953,3782,8.344255447387695
1648997527.624679,3848,8.333529472351074
1648997563.4078689,3915,8.30555248260498
1648997630.0552697,4023,8.329788208007812
1648997681.3585,4109,8.320146560668945
1648997688.6284113,4121,8.335020065307617
1648997730.1598704,4181,8.25394058227539
1648997737.6528027,4192,8.350381851196289
1648997758.585187,4227,8.309268951416016
1648997808.6056125,4318,8.281982421875
1648997823.4672084,4328,8.288175582885742
1648997951.5436687,4539,8.364418029785156
1648997964.8122513,4564,8.319867134094238
1648998051.2298846,4690,8.32443618774414
1648998134.2021856,4832,8.289657592773438
1648998136.3635902,4836,8.289846420288086
1648998171.003115,4882,8.348140716552734
1648998296.814551,5090,8.258249282836914
1648998319.2612424,5132,8.303534507751465
1648998321.2966092,5136,8.305152893066406
1648998348.9877837,5187,8.288684844970703
1648998356.2231312,5200,8.342045783996582
1648998403.5266817,5262,8.329202651977539
1648998426.847792,5295,8.321552276611328
1648998465.6941984,5362,8.30726146697998
1648998520.2998128,5454,8.349180221557617
1648998643.770784,5667,8.331686019897461
1648998733.5201735,5832,8.307292938232422
1648998761.68049,5866,8.334901809692383
1648998768.2882767,5879,8.28731632232666
1648998812.0935524,5956,8.311327934265137
1648998825.2460122,5981,8.364473342895508
1648998833.6934202,5997,8.338098526000977
1648998871.7800953,6053,8.315681457519531
1648998916.3208468,6111,8.290351867675781
1648998933.4344573,6138,8.303350448608398
1648998981.1905296,6225,8.300186157226562
1648999022.2192845,6279,8.363754272460938
1648999065.8943536,6332,8.285235404968262
1648999067.1685317,6334,8.304352760314941
1648999079.6692724,6358,8.33831787109375
1648999080.1770847,6359,8.311847686767578
1648999085.5694132,6369,8.34961223602295
1648999192.6432495,6569,8.282575607299805
1648999200.819846,6585,8.339468002319336
1648999203.3615644,6590,8.313343048095703
1648999208.3747888,6599,8.328203201293945
1648999279.7338598,6730,8.296831130981445
