Wall time,Step,Value
1648995019.5056314,172,1.556060791015625
1648995069.4870336,244,2.278301239013672
1648995079.9117835,259,3.682736396789551
1648995164.3995547,402,2.0546176433563232
1648995209.5783868,465,0.8615522384643555
1648995238.196359,510,0.9573701620101929
1648995254.7336626,538,1.3265550136566162
1648995269.9789598,556,2.877589225769043
1648995291.9073498,596,1.3542872667312622
1648995335.8075619,658,1.7851076126098633
1648995403.3479633,764,1.124755859375
1648995431.910002,804,2.1108734607696533
1648995483.3436384,866,2.2545745372772217
1648995589.6081884,1026,1.2533859014511108
1648995595.3232372,1037,1.9670859575271606
1648995669.6774564,1125,1.793093204498291
1648995673.407175,1132,1.4494249820709229
1648995690.7910776,1164,2.4132018089294434
1648995703.2436929,1184,2.6180381774902344
1648995745.332457,1252,2.683199167251587
1648995761.0127358,1271,2.300840139389038
1648995852.8828537,1417,2.69667911529541
1648995876.109944,1458,1.2651387453079224
1648995896.3325014,1494,2.220118284225464
1648995905.0226712,1510,1.2382829189300537
1648995951.8431072,1548,1.9185757637023926
1648995963.1024344,1565,1.9185502529144287
1648996040.3313727,1670,1.237159013748169
1648996229.5748754,1940,2.0632340908050537
1648996251.5761356,1960,1.8189117908477783
1648996597.2773998,2436,1.5503133535385132
1648996600.3956363,2441,2.3385374546051025
1648996612.360192,2462,1.9923731088638306
1648996649.5778346,2503,1.0264575481414795
1648996690.7464476,2577,1.8826775550842285
1648996734.8168504,2643,2.274829626083374
1648996768.5976133,2684,2.175283432006836
1648996773.6526313,2693,1.0639030933380127
1648996781.8874724,2708,1.3519967794418335
1648996796.1174903,2717,2.7459731101989746
1648996831.1767118,2768,2.054253578186035
1648996987.4094644,2973,2.401381015777588
1648997047.1832044,3083,2.8293020725250244
1648997058.159857,3104,2.1737494468688965
1648997058.6666167,3105,1.0531725883483887
1648997089.589598,3145,2.146054267883301
1648997129.424143,3217,1.9126216173171997
1648997142.4722428,3241,2.6523618698120117
1648997156.142067,3265,1.039974570274353
1648997217.4846528,3356,2.2326340675354004
1648997306.4300332,3500,0.9371997714042664
1648997342.353604,3566,1.3978244066238403
1648997362.2102387,3600,1.2980082035064697
1648997370.7328994,3616,3.0145671367645264
1648997390.6231802,3654,1.9172523021697998
1648997398.4913647,3668,1.6899142265319824
1648997400.2865603,3671,1.4964333772659302
1648997432.8499656,3712,2.1060068607330322
1648997480.710546,3782,2.3108015060424805
1648997527.6224499,3848,1.3782062530517578
1648997563.4047222,3915,1.741808533668518
1648997630.0519054,4023,1.5175096988677979
1648997681.3444743,4109,3.1376864910125732
1648997688.6170895,4121,2.044837236404419
1648997730.1570587,4181,2.0286056995391846
1648997737.2320364,4192,1.180286169052124
1648997758.58242,4227,1.6873722076416016
1648997808.5610478,4318,2.1220169067382812
1648997823.4635255,4328,1.3185970783233643
1648997951.5411,4539,2.0279364585876465
1648997964.7411587,4564,2.7674858570098877
1648998051.227027,4690,1.9728394746780396
1648998134.1965258,4832,1.8862106800079346
1648998136.30528,4836,1.7139955759048462
1648998171.0002713,4882,2.1530518531799316
1648998296.8073328,5090,2.4710726737976074
1648998319.2589662,5132,1.6956623792648315
1648998321.2938602,5136,1.9719085693359375
1648998348.6820207,5187,2.180471181869507
1648998356.2194555,5200,1.2106139659881592
1648998403.345425,5262,2.4982733726501465
1648998426.8452077,5295,0.8901824951171875
1648998463.9409962,5362,2.9343209266662598
1648998520.247699,5454,1.1797975301742554
1648998643.768621,5667,2.5472939014434814
1648998733.3093834,5832,1.1451215744018555
1648998761.6780362,5866,2.159907341003418
1648998768.2856603,5879,1.4307334423065186
1648998812.090987,5956,1.795850157737732
1648998825.2430284,5981,2.1723639965057373
1648998833.6906328,5997,1.8581414222717285
1648998870.9534264,6053,2.0990443229675293
1648998916.22272,6111,1.548952341079712
1648998933.4319887,6138,1.4309858083724976
1648998981.1761267,6225,1.1719352006912231
1648999022.216671,6279,1.404975175857544
1648999065.811531,6332,1.5199131965637207
1648999067.0278347,6334,2.451477289199829
1648999079.6665592,6358,1.2668342590332031
1648999080.1748133,6359,0.7460044026374817
1648999085.5667639,6369,1.6039081811904907
1648999192.623688,6569,1.9711577892303467
1648999200.8173525,6585,1.4189157485961914
1648999203.359009,6590,1.9476468563079834
1648999208.3399081,6599,1.3378528356552124
1648999279.7003107,6730,1.7100839614868164
1648999290.881725,6750,1.4931237697601318
1648999343.26426,6850,1.8861925601959229
1648999380.5346334,6919,2.0606517791748047
1648999419.2107565,6991,1.5487079620361328
1648999423.4925852,6996,1.2274258136749268
1648999456.2603955,7054,0.8999451398849487
1648999562.974512,7253,1.910916805267334
1648999671.280819,7436,2.214704751968384
1648999686.0958347,7464,3.459479331970215
1648999688.1773217,7468,1.5201585292816162
1648999728.6191375,7543,1.8517013788223267
1648999763.717772,7604,2.4548325538635254
1648999784.5762537,7644,2.5580132007598877
1648999831.191304,7727,2.1870644092559814
1648999832.7881076,7730,3.3194637298583984
1648999846.7253647,7756,0.7672927379608154
1648999867.7993362,7794,1.7259666919708252
1648999882.365678,7821,1.7393773794174194
1648999974.0327058,7986,1.804800033569336
1649000055.7201247,8122,0.848766028881073
1649000150.9710183,8291,2.41434383392334
1649000296.582553,8548,1.881274700164795
1649000299.9694498,8554,2.2235970497131348
1649000334.5192678,8618,1.1655669212341309
1649000356.29742,8659,1.651102066040039
1649000374.6617787,8694,2.219902515411377
1649000390.2367265,8724,2.026609420776367
1649000405.0458496,8752,1.8707472085952759
1649000417.723296,8776,1.893317699432373
1649000418.7692523,8778,1.2059130668640137
1649000442.278868,8823,1.7720699310302734
1649000447.4921997,8833,1.6519191265106201
1649000468.306368,8870,2.4166440963745117
1649000471.86431,8877,1.9072760343551636
1649000575.445907,9058,2.3903114795684814
1649000610.3722413,9121,1.1739120483398438
1649000626.3397098,9152,1.1312839984893799
1649000680.246659,9252,2.960094690322876
1649000701.0667658,9291,0.9922486543655396
1649000720.1996338,9327,1.3341822624206543
1649000736.8660057,9359,1.3802456855773926
1649000838.7873561,9538,1.686082363128662
1649000843.5030384,9547,1.9316397905349731
1649000910.4877694,9671,1.2927887439727783
1649000932.2648342,9712,2.4457669258117676
1649000953.794125,9753,1.5424472093582153
1649000954.3017883,9754,1.0684016942977905
1649001000.2289307,9837,1.2332160472869873
1649001017.2029283,9867,1.1863105297088623
1649001031.9524636,9894,1.6729645729064941
1649001044.0601604,9917,1.4141621589660645
1649001060.287238,9948,1.8846197128295898
1649001061.0671182,9949,0.8530334234237671
1649001074.2921457,9973,1.2607338428497314
1649001077.3371603,9979,2.123608112335205
1649001084.695112,9993,2.4147629737854004
1649001122.5439925,10063,1.309949517250061
1649001136.5836346,10090,1.614699363708496
1649001153.9045641,10121,2.5805864334106445
1649001162.8770719,10138,2.919015884399414
1649001190.7270632,10191,1.8567783832550049
1649001203.3816884,10215,1.6465082168579102
1649001271.3895128,10342,1.663094162940979
1649001272.9917057,10345,1.6275086402893066
1649001299.7852767,10395,1.296603798866272
1649001325.3934612,10445,1.669142246246338
1649001332.6413605,10458,2.2574496269226074
1649001355.3362737,10501,0.8290462493896484
1649001364.0017006,10518,1.7774676084518433
1649001388.461762,10561,1.903841495513916
1649001432.3256617,10643,0.6290333867073059
1649001433.550972,10645,1.134239912033081
1649001466.035263,10707,1.5384773015975952
1649001475.125431,10724,1.604684591293335
1649001660.8860564,11023,2.1282827854156494
1649001667.5239818,11036,2.0539186000823975
1649001677.3653977,11054,3.1549551486968994
1649001699.0549445,11094,1.2246496677398682
1649001711.571428,11118,1.630194902420044
1649001763.4298089,11212,1.588353157043457
1649001766.4730425,11218,1.861056923866272
1649001829.9400148,11331,1.2401890754699707
1649001864.218668,11394,2.363151788711548
1649001871.9185631,11409,2.7735700607299805
1649002079.2126195,11786,1.157950520515442
1649002096.9974985,11819,2.2572617530822754
1649002111.614072,11847,2.2009122371673584
1649002122.792924,11867,2.151653528213501
1649002208.4296968,12027,2.8910346031188965
1649002234.3695269,12076,1.672682285308838
1649002290.3858185,12175,2.0308949947357178
1649002292.6210203,12179,1.9916274547576904
1649002361.9159117,12302,2.8241238594055176
1649002369.2173748,12316,0.865546464920044
1649002389.580276,12354,1.3642476797103882
1649002412.893413,12398,0.9107240438461304
1649002413.9518454,12400,3.5124783515930176
1649002435.7991405,12437,1.8576606512069702
1649002456.9267764,12476,1.0285320281982422
1649002500.106024,12554,1.4166604280471802
1649002525.074304,12601,1.4458458423614502
1649002584.089128,12708,2.2634100914001465
1649002687.6778448,12901,1.3205347061157227
1649002689.8408551,12905,2.003687620162964
1649002710.5482137,12944,1.5640652179718018
1649002725.767451,12972,1.9777332544326782
1649002728.7033684,12976,1.2951372861862183
1649002910.8650682,13304,1.0672543048858643
1649002935.2706182,13349,2.302736282348633
1649002956.1002636,13388,2.1222262382507324
1649002971.9690902,13418,2.856688976287842
1649002994.4548798,13455,2.212451219558716
1649003030.1857255,13522,1.1356741189956665
1649003044.9777915,13550,2.5354201793670654
1649003085.0383542,13623,2.2690601348876953
1649003095.578637,13642,1.6814305782318115
1649003098.4984558,13647,1.5743118524551392
1649003183.1172762,13802,2.3368022441864014
1649003208.1949039,13849,1.4981200695037842
1649003274.5854056,13971,1.468187689781189
1649003279.7141585,13980,1.8165364265441895
1649003293.8600564,14006,1.727150559425354
1649003316.0597944,14046,3.668367385864258
1649003387.3837738,14177,1.9677178859710693
1649003393.8361166,14188,0.9462946057319641
1649003403.448027,14206,1.308243989944458
1649003431.1532197,14258,1.6877570152282715
1649003434.7494817,14265,2.192686080932617
1649003481.7434742,14354,1.371760368347168
1649003485.9072177,14361,1.479354977607727
1649003508.5716114,14405,2.4104886054992676
1649003517.6170814,14419,1.5660847425460815
1649003586.5077324,14535,1.2819850444793701
1649003632.6841385,14623,1.2490472793579102
1649003644.698301,14645,1.2319731712341309
1649003700.3328938,14745,1.2155070304870605
1649003743.597654,14819,2.200136423110962
1649003760.699253,14851,1.8758049011230469
1649003767.909285,14864,0.9078553915023804
1649003850.2062094,15019,3.0807693004608154
1649003875.2833147,15065,1.5765564441680908
1649003877.9082494,15070,0.9096289873123169
1649003901.8244007,15110,0.794849157333374
1649003908.975742,15124,1.450146198272705
1649003916.2555861,15138,2.689054012298584
1649003924.0915139,15153,1.3035104274749756
1649003943.4048939,15185,2.452143430709839
1649003950.529686,15199,1.24767005443573
1649004024.4387746,15334,1.8117094039916992
1649004044.7905033,15371,1.4580457210540771
1649004108.6597028,15490,1.2095746994018555
1649004174.586584,15610,2.525806427001953
1649004189.2773607,15638,1.8843272924423218
1649004253.7305753,15760,1.4640376567840576
1649004273.1613932,15793,2.1574344635009766
1649004429.1685715,16076,1.0798985958099365
1649004450.4134638,16117,1.6275634765625
1649004487.7686698,16185,2.2774946689605713
1649004488.280012,16186,1.8670692443847656
1649004517.926427,16241,1.6270674467086792
1649004558.5560997,16313,2.689626693725586
1649004601.312678,16392,1.069521427154541
1649004620.417383,16427,1.4060590267181396
1649004791.3163326,16731,1.387732982635498
1649004846.4450479,16834,2.170320987701416
1649004865.7715223,16866,2.49383544921875
1649004873.4656425,16880,1.2698209285736084
1649004875.0533886,16883,0.6790498495101929
1649004887.6443503,16907,1.924106240272522
1649004909.3791366,16947,2.1198482513427734
1649005001.3945484,17120,0.9456396102905273
1649005004.5512905,17126,1.778230905532837
1649005005.0800745,17127,1.9874885082244873
1649005079.1536162,17263,2.0732359886169434
1649005149.3165643,17394,0.7954718470573425
1649005169.1643293,17431,1.0486589670181274
1649005238.8617516,17563,2.243680953979492
1649005277.7540176,17632,1.827646017074585
1649005307.908202,17688,2.0591988563537598
1649005312.560876,17697,2.254877805709839
1649005330.7678733,17731,2.24623966217041
1649005408.8862014,17881,1.850123405456543
1649005475.4615483,18005,1.3428187370300293
1649005540.0814958,18121,1.2571392059326172
1649005544.7322567,18129,1.5534391403198242
1649005546.7792907,18133,1.2429049015045166
1649005548.8109741,18137,2.6504602432250977
1649005696.7742572,18405,2.1428325176239014
1649005732.3671896,18468,1.53512442111969
1649005739.0241632,18481,0.876810610294342
1649005744.091989,18490,1.896888256072998
1649005760.799031,18522,1.781359076499939
1649005891.2800834,18759,1.7537124156951904
1649005894.3398125,18765,2.3858625888824463
1649005903.387441,18780,2.646026134490967
1649005911.8200793,18795,2.3501875400543213
1649005969.976384,18904,1.0545068979263306
1649006085.6722078,19109,1.803816556930542
1649006087.741129,19113,0.654498279094696
1649006139.6984758,19209,1.9014317989349365
1649006199.6718993,19319,1.665208339691162
1649006230.9731624,19377,2.4598522186279297
1649006246.9164474,19406,1.1877310276031494
1649006254.3729436,19420,1.418148398399353
1649006300.3713908,19498,1.926389217376709
1649006302.0381274,19501,3.385023593902588
1649006326.1493218,19546,1.5644840002059937
1649006363.30578,19617,1.5783183574676514
1649006485.0108478,19841,1.2892472743988037
1649006498.13049,19861,1.2136344909667969
1649006517.9046566,19895,2.0301547050476074
1649006532.8727505,19922,2.239820957183838
1649006568.4994607,19986,1.6725761890411377
1649006576.305544,19999,1.3050442934036255
1649006769.5134516,20362,1.3413876295089722
1649006786.5261097,20394,2.1163887977600098
1649006791.0988147,20403,1.3435680866241455
1649006801.3438067,20422,1.0585192441940308
1649006810.7723093,20440,1.7249572277069092
1649006838.9668753,20493,2.299583673477173
1649006885.7648847,20578,1.5043330192565918
1649006887.2885854,20581,1.0506470203399658
1649006907.17493,20618,1.9866834878921509
1649006921.8013713,20646,2.2126429080963135
1649006931.0687063,20664,2.7397027015686035
1649006932.0865257,20666,2.893465042114258
1649006982.688531,20760,1.942262887954712
1649007025.227739,20841,2.1979498863220215
1649007085.3062146,20951,1.840240716934204
1649007094.377832,20968,2.240412712097168
1649007100.3295214,20979,1.6291691064834595
1649007111.302618,21000,0.7912148237228394
1649007130.1837993,21036,1.0279208421707153
1649007138.6585279,21052,1.6361349821090698
1649007181.368452,21129,1.992576241493225
1649007238.2149415,21233,1.6789076328277588
1649007256.6229234,21267,2.1014699935913086
1649007281.9011202,21311,1.955899715423584
1649007324.0568705,21390,1.3813180923461914
1649007435.007982,21582,0.8793971538543701
1649007444.1113806,21598,2.389923572540283
1649007487.2304988,21676,1.8548583984375
1649007488.2484877,21678,2.295809268951416
1649007717.3070607,22063,1.1020855903625488
1649007730.6980457,22087,2.003025531768799
1649007763.9023612,22146,2.656435966491699
1649007772.911566,22162,1.7553004026412964
1649007852.1013217,22307,1.7357769012451172
1649007891.1242485,22378,1.276057243347168
1649007892.449022,22380,2.5160586833953857
1649007913.102498,22417,1.3462772369384766
1649008071.8816702,22702,2.017885208129883
1649008101.6914368,22756,1.5962008237838745
1649008115.396974,22781,2.3684818744659424
1649008198.110786,22921,2.388641834259033
1649008281.3291242,23071,0.9668130278587341
1649008293.6641505,23094,2.53124737739563
1649008300.3354392,23106,1.277721881866455
1649008428.0659883,23330,1.4154218435287476
1649008469.8443274,23406,1.7739603519439697
1649008470.3513913,23407,1.5224076509475708
1649008522.7857108,23500,2.0466771125793457
1649008573.3858566,23589,1.2939174175262451
1649008574.3998182,23591,3.6871352195739746
