Wall time,Step,Value
1649182775.6373084,172,-0.026374278590083122
1649182812.4296768,244,-0.026374278590083122
1649182820.3571112,259,-0.026374278590083122
1649182893.6416786,402,-0.026374278590083122
1649182926.1186216,465,-0.026374278590083122
1649182948.9965463,510,-0.026374278590083122
1649182972.826586,556,-0.026374278590083122
1649183025.5319526,658,0.1069132536649704
1649183100.0065975,804,0.10615558922290802
1649183213.5827086,1026,0.1616630256175995
1649183219.1717262,1037,0.1616630256175995
1649183267.467777,1132,0.1613103747367859
1649183294.3373702,1184,0.16402435302734375
1649183338.5682292,1271,0.1627858430147171
1649183413.4548042,1417,0.10789763927459717
1649183434.2865195,1458,0.10789763927459717
1649183452.5766556,1494,0.10784368216991425
1649183461.221247,1510,0.10784368216991425
1649183480.6036637,1548,0.10787029564380646
1649183489.2367275,1565,0.10787029564380646
1649183689.2403457,1940,0.096221923828125
1649183699.717397,1960,0.096221923828125
1649183942.963513,2436,0.12105434387922287
1649183945.5014427,2441,0.12105434387922287
1649183956.176846,2462,0.12116594612598419
1649183977.076217,2503,0.12112407386302948
1649184015.0736885,2577,0.12103860825300217
1649184073.1833518,2684,0.12750938534736633
1649184077.7546055,2693,0.12750938534736633
1649184085.687819,2708,0.12756183743476868
1649184090.2925744,2717,0.12756183743476868
1649184116.963291,2768,0.12770122289657593
1649184281.1674473,3083,0.12754887342453003
1649184292.4823956,3105,0.12754887342453003
1649184314.174082,3145,0.14959730207920074
1649184364.8488483,3241,0.14953972399234772
1649184377.1457822,3265,0.14953972399234772
1649184423.9058976,3356,0.149474635720253
1649184505.8461952,3500,0.1670127660036087
1649184539.9373221,3566,0.1670127660036087
1649184557.2058318,3600,0.16688670217990875
1649184565.332082,3616,0.16688670217990875
1649184584.6532829,3654,0.16718728840351105
1649184591.7692237,3668,0.16713131964206696
1649184593.4528852,3671,0.16713131964206696
1649184691.7344637,3848,0.16713622212409973
1649184726.1229966,3915,0.21911385655403137
1649184781.127463,4023,0.21903011202812195
1649184825.397001,4109,0.2190038561820984
1649184831.4944496,4121,0.2190038561820984
1649184862.0196223,4181,0.21867619454860687
1649184867.9248483,4192,0.21867619454860687
1649184885.7153242,4227,0.2189517468214035
1649184932.3799157,4318,0.19062843918800354
1649184937.4588282,4328,0.19067324697971344
1649185058.3066704,4564,0.19058330357074738
1649185196.2409492,4832,0.1738167107105255
1649185328.4624202,5090,0.17383958399295807
1649185351.835423,5136,0.17375491559505463
1649185377.7672966,5187,0.1737857609987259
1649185384.3863223,5200,0.1737857609987259
1649185416.1871169,5262,0.23072998225688934
1649185432.96023,5295,0.23047910630702972
1649185467.5867317,5362,0.23050864040851593
1649185514.4252493,5454,0.23064637184143066
1649185630.3467703,5667,0.17059138417243958
1649185714.5094,5832,0.17046292126178741
1649185731.8021972,5866,0.1706012338399887
1649185738.4680183,5879,0.1706012338399887
1649185791.2741623,5981,0.17041952908039093
1649185799.4045453,5997,0.17041952908039093
1649185827.8670468,6053,0.21428753435611725
1649185871.30882,6138,0.21403107047080994
1649185915.591586,6225,0.21403107047080994
1649185943.0376585,6279,0.21418407559394836
1649185971.0484583,6334,0.21412625908851624
1649185988.8243458,6369,0.21414905786514282
1649186091.2619696,6569,0.13466712832450867
1649186173.691602,6730,0.13467635214328766
1649186184.0747368,6750,0.13467635214328766
1649186234.9950552,6850,0.13469579815864563
1649186270.9167528,6919,0.13461869955062866
1649186307.5651906,6991,0.13461869955062866
1649186339.649536,7054,0.26689258217811584
1649186441.4434202,7253,0.2669163644313812
1649186541.7416964,7436,0.15888790786266327
1649186555.9807713,7464,0.15888790786266327
1649186605.0757122,7543,0.15887226164340973
1649186666.9641325,7644,0.1588805466890335
1649186709.9661133,7727,0.18713775277137756
1649186711.4915364,7730,0.18713775277137756
1649186724.7026587,7756,0.18713775277137756
1649186744.0437284,7794,0.18705962598323822
1649186842.4805145,7986,0.1870010942220688
1649186911.782576,8122,0.1870005875825882
1649186997.6889174,8291,0.20216427743434906
1649187129.4668212,8548,0.2024814933538437
1649187132.5219653,8554,0.18007498979568481
1649187165.0388033,8618,0.18007498979568481
1649187185.9040933,8659,0.18010985851287842
1649187203.6890075,8694,0.18010985851287842
1649187218.908357,8724,0.18007150292396545
1649187233.141975,8752,0.18007150292396545
1649187245.350482,8776,0.18007150292396545
1649187246.3655896,8778,0.18007150292396545
1649187269.210915,8823,0.18007150292396545
1649187274.2805586,8833,0.18007150292396545
1649187296.6413226,8877,0.18009744584560394
1649187388.776282,9058,0.1844358742237091
1649187436.7039077,9152,0.18436852097511292
1649187494.6502128,9252,0.18422046303749084
1649187514.4710288,9291,0.1843755692243576
1649187532.7734754,9327,0.1843755692243576
1649187549.0669227,9359,0.201836958527565
1649187644.8810697,9547,0.20187586545944214
1649187728.910723,9712,0.2018873393535614
1649187749.73839,9753,0.2018873393535614
1649187750.245518,9754,0.2018873393535614
1649187792.772935,9837,0.20177853107452393
1649187808.0240693,9867,0.20177853107452393
1649187821.749003,9894,0.20177853107452393
1649187833.4336708,9917,0.20439010858535767
1649187849.6985285,9949,0.20439010858535767
1649187861.9035785,9973,0.20436006784439087
1649187864.9508967,9979,0.20436006784439087
1649187908.1479197,10063,0.2043304741382599
1649187921.8671463,10090,0.2043304741382599
1649187937.6154752,10121,0.2043304741382599
1649187973.6869535,10191,0.20430704951286316
1649188050.8195047,10342,0.21347008645534515
1649188079.504206,10395,0.21333418786525726
1649188105.0196025,10445,0.2134423404932022
1649188112.5988839,10458,0.2134423404932022
1649188135.1438138,10501,0.21345557272434235
1649188144.568815,10518,0.21345557272434235
1649188167.3432817,10561,0.21323852241039276
1649188211.475067,10643,0.2133142501115799
1649188212.5730581,10645,0.2133142501115799
1649188269.6717765,10707,0.2194347083568573
1649188278.672145,10724,0.2194347083568573
1649188431.2265182,11023,0.21967585384845734
1649188437.8320765,11036,0.21967585384845734
1649188467.7494814,11094,0.21125374734401703
1649188480.0990996,11118,0.2113020271062851
1649188538.784194,11218,0.21128609776496887
1649188596.8801637,11331,0.21131683886051178
1649188629.4455216,11394,0.16339807212352753
1649188846.255137,11819,0.1633743792772293
1649188870.6255388,11867,0.16345065832138062
1649188952.849909,12027,0.19206292927265167
1649188977.7524338,12076,0.19207341969013214
1649189099.9457457,12316,0.1852094680070877
1649189119.2550821,12354,0.18520110845565796
1649189141.592023,12398,0.18520110845565796
1649189142.605141,12400,0.18520110845565796
1649189181.2083726,12476,0.1851710081100464
1649189245.1521857,12601,0.18521416187286377
1649189299.5183573,12708,0.18531866371631622
1649189398.0855062,12901,0.1835993379354477
1649189400.1200728,12905,0.1835993379354477
1649189420.6816072,12944,0.18362247943878174
1649189612.273105,13304,0.19309499859809875
1649189654.957644,13388,0.19315367937088013
1649189670.206975,13418,0.19315367937088013
1649189723.0607696,13522,0.19325077533721924
1649189737.3014216,13550,0.19325077533721924
1649189774.3785486,13623,0.18102425336837769
1649189784.0372288,13642,0.18102425336837769
1649189786.5783603,13647,0.18102425336837769
1649189865.424789,13802,0.18102730810642242
1649189889.2969682,13849,0.18101561069488525
1649189951.766952,13971,0.18107762932777405
1649189957.0326364,13980,0.18107762932777405
1649189970.2747374,14006,0.18107762932777405
1649189990.6337368,14046,0.18101215362548828
1649190062.787081,14188,0.21785855293273926
1649190071.933334,14206,0.2179783284664154
1649190101.954989,14265,0.2179381549358368
1649190147.2588172,14354,0.21785394847393036
1649190150.8155665,14361,0.21785394847393036
1649190283.9613786,14623,0.21238529682159424
1649190295.1314075,14645,0.21243788301944733
1649190345.9362442,14745,0.2123330682516098
1649190399.859152,14851,0.18580731749534607
1649190406.4651866,14864,0.18580731749534607
1649190492.6835737,15019,0.18591462075710297
1649190516.4402573,15065,0.18591462075710297
1649190518.979371,15070,0.18591462075710297
1649190546.4430215,15124,0.18579408526420593
1649190577.5127337,15185,0.18579408526420593
1649190672.076225,15371,0.25786957144737244
1649190732.5757241,15490,0.2579229176044464
1649190793.7462814,15610,0.257867693901062
1649190808.2233145,15638,0.257867693901062
1649191032.0406735,16076,0.1792643666267395
1649191115.8666215,16241,0.2049010843038559
1649191152.4960735,16313,0.2048523724079132
1649191192.8880475,16392,0.20473669469356537
1649191210.676072,16427,0.20480391383171082
1649191418.0529792,16834,0.21636773645877838
1649191434.421206,16866,0.21636773645877838
1649191441.5781372,16880,0.21636773645877838
1649191443.099242,16883,0.21636773645877838
1649191455.2904847,16907,0.21636290848255157
1649191475.615346,16947,0.21623443067073822
1649191563.8489928,17120,0.20429104566574097
1649191566.8989239,17126,0.20429104566574097
1649191567.406755,17127,0.20429104566574097
1649191636.5442278,17263,0.20444107055664062
1649191703.4788215,17394,0.20428311824798584
1649191789.4711397,17563,0.3180006146430969
1649191824.510082,17632,0.3180006146430969
1649191857.8826344,17697,0.3180179297924042
1649191875.1712663,17731,0.3180179297924042
1649192015.1716225,18005,0.2033965289592743
1649192074.2665563,18121,0.20343348383903503
1649192078.3325245,18129,0.20343348383903503
1649192080.3737168,18133,0.20343348383903503
1649192082.4024389,18137,0.20343348383903503
1649192218.7421098,18405,0.2109699249267578
1649192257.4170177,18481,0.21081452071666718
1649192399.6834173,18759,0.21111147105693817
1649192402.7351995,18765,0.21111147105693817
1649192410.3549218,18780,0.21111147105693817
1649192417.964885,18795,0.18877658247947693
1649192473.3728719,18904,0.1887613981962204
1649192577.678023,19109,0.18869081139564514
1649192579.7122827,19113,0.18869081139564514
1649192628.5105855,19209,0.18869081139564514
1649192684.4044201,19319,0.16922780871391296
1649192713.9374466,19377,0.16921696066856384
1649192779.8497043,19501,0.1692119687795639
1649192802.9209914,19546,0.1692623794078827
1649192839.1756735,19617,0.1692623794078827
1649192953.1372514,19841,0.21384422481060028
1649192994.281912,19922,0.21376177668571472
1649193033.6014562,19999,0.21348479390144348
1649193285.1409478,20493,0.13880495727062225
1649193328.3147964,20578,0.13878512382507324
1649193348.631306,20618,0.13878512382507324
1649193362.8519533,20646,0.1387878805398941
1649193371.9984958,20664,0.1387878805398941
1649193373.0145147,20666,0.1387878805398941
1649193420.7907903,20760,0.13881054520606995
1649193462.022826,20841,0.1387212574481964
1649193526.567599,20968,0.2377106249332428
1649193532.156894,20979,0.2377106249332428
1649193542.8195653,21000,0.2377106249332428
1649193561.1980402,21036,0.23779651522636414
1649193569.3452048,21052,0.23769696056842804
1649193608.4805877,21129,0.23788289725780487
1649193678.5953681,21267,0.2378786951303482
1649193700.988362,21311,0.2378786951303482
1649193886.6511586,21676,0.2448565512895584
1649193887.6661696,21678,0.2448565512895584
1649194084.2058973,22063,0.2596210539340973
1649194134.9582274,22162,0.2596343159675598
1649194208.8842933,22307,0.23173028230667114
1649194246.013754,22380,0.23177698254585266
1649194411.3149643,22702,0.2253374308347702
1649194438.7790542,22756,0.22537827491760254
1649194599.768367,23071,0.22535717487335205
1649194617.5989804,23106,0.2294406294822693
1649194731.7754962,23330,0.22951579093933105
1649194770.6409326,23406,0.22937989234924316
1649194771.1489096,23407,0.22937989234924316
1649194818.3801577,23500,0.2546851933002472
1649194863.9352627,23589,0.2546851933002472
1649195268.4429216,24378,0.31718000769615173
1649195317.871785,24469,0.31730911135673523
1649195319.9021275,24473,0.31730911135673523
1649195329.580982,24492,0.3172400891780853
1649195437.4486635,24704,0.31727534532546997
1649195444.5693643,24718,0.31727534532546997
1649195464.9219532,24758,0.31727534532546997
1649195500.5435152,24828,0.3173271417617798
1649195508.160665,24843,0.3173271417617798
1649195524.4227054,24875,0.21036498248577118
1649195527.9758978,24882,0.21036498248577118
1649195559.494392,24938,0.21052508056163788
1649195589.5355973,24991,0.21052508056163788
1649195623.8651032,25053,0.2103172242641449
1649195653.8194597,25112,0.21042600274085999
1649195723.508914,25249,0.22038695216178894
1649195822.656813,25444,0.2202323079109192
1649195926.7767305,25649,0.19242344796657562
1649195954.2530737,25703,0.19239623844623566
1649195959.3291454,25713,0.19239623844623566
1649195960.3454638,25715,0.19239623844623566
1649195981.700443,25757,0.19239623844623566
1649196063.3136952,25917,0.19237734377384186
1649196069.4112182,25929,0.19237734377384186
1649196183.4054399,26153,0.304843544960022
1649196239.3571656,26263,0.3047794699668884
1649196259.6903424,26303,0.3047794699668884
1649196297.311438,26377,0.3047972023487091
1649196319.695674,26421,0.3047972023487091
1649196434.2775118,26646,0.22604964673519135
1649196458.1617186,26693,0.22612114250659943
1649196520.938794,26816,0.226179838180542
1649196599.2402356,26970,0.22101058065891266
1649196624.6002915,27014,0.2210848480463028
1649196632.2242205,27029,0.2210848480463028
1649196670.311481,27104,0.2210308313369751
1649196773.957566,27308,0.22104500234127045
1649196803.9193523,27367,0.22104141116142273
1649196848.3283253,27454,0.2472372204065323
1649196882.3861544,27521,0.2472372204065323
1649196939.4891033,27626,0.24728572368621826
1649196955.1490748,27651,0.24728572368621826
1649197030.1265438,27792,0.19883577525615692
1649197050.9686759,27833,0.19883577525615692
1649197085.3219457,27894,0.198784738779068
1649197142.6623824,28006,0.19886325299739838
1649197162.5059083,28045,0.19886325299739838
1649197191.5480266,28102,0.1988140344619751
1649197369.9309416,28452,0.29004788398742676
1649197452.8436234,28615,0.21797043085098267
1649197543.7996037,28794,0.21803465485572815
1649197574.3102808,28854,0.21783404052257538
1649197588.545161,28882,0.21783404052257538
1649197634.372652,28972,0.2178950011730194
1649197640.4712548,28984,0.21804316341876984
1649197712.6508846,29126,0.21448302268981934
1649197780.2676795,29259,0.2145095318555832
1649197806.187614,29310,0.2143685519695282
1649197867.8429637,29431,0.21449966728687286
1649197897.840103,29490,0.2144637405872345
1649197935.9728668,29565,0.18834032118320465
1649197963.954531,29620,0.1882893443107605
1649197972.0908232,29636,0.1882893443107605
1649197989.8943307,29671,0.18823231756687164
1649197992.944817,29677,0.18823231756687164
1649198047.3609996,29784,0.1881718784570694
1649198071.2803583,29831,0.1882798969745636
1649198079.9182627,29848,0.1882798969745636
1649198093.1340132,29874,0.18816539645195007
1649198143.9433413,29974,0.22482362389564514
1649198185.1563725,30055,0.2248181700706482
1649198191.260018,30067,0.2248181700706482
1649198197.8632498,30080,0.22448256611824036
1649198309.708336,30300,0.22471189498901367
1649198326.8092887,30333,0.22471189498901367
1649198514.932425,30703,0.2834438383579254
1649198611.5066378,30892,0.2809462547302246
1649198625.2292502,30919,0.2809462547302246
1649198645.5479217,30959,0.2809462547302246
1649198649.6107385,30967,0.2809462547302246
1649198669.4183722,31006,0.28081634640693665
1649198790.4091043,31244,0.21563826501369476
1649198825.9873936,31314,0.21563826501369476
1649198857.4895132,31376,0.215584859251976
1649198874.7476017,31410,0.21564173698425293
1649198904.738324,31469,0.21564173698425293
1649198975.0721962,31607,0.21558800339698792
1649199002.015445,31660,0.21558800339698792
1649199022.3604608,31700,0.22248636186122894
1649199125.1562042,31902,0.22249768674373627
1649199133.2873602,31918,0.22249768674373627
1649199151.3135772,31953,0.22249768674373627
1649199163.0066454,31976,0.22246398031711578
1649199182.3436852,32014,0.22246398031711578
1649199433.644969,32507,0.21432733535766602
1649199465.159552,32569,0.26543354988098145
1649199588.3836968,32811,0.2654806673526764
1649199594.9835634,32824,0.2654806673526764
1649199595.4897966,32825,0.2654806673526764
1649199634.6284516,32902,0.26545536518096924
1649199667.330291,32966,0.30889588594436646
1649199690.8141146,33012,0.30889588594436646
1649199826.6661162,33279,0.30890098214149475
1649199892.2581835,33408,0.3088122308254242
1649199901.4198048,33426,0.3088122308254242
1649200041.853664,33701,0.26627489924430847
1649200093.7062817,33803,0.26631635427474976
1649200124.7281322,33864,0.2679966390132904
1649200125.7505662,33866,0.2679966390132904
1649200135.956943,33886,0.2679966390132904
1649200204.5658407,34021,0.2676999866962433
1649200248.3274317,34107,0.26784515380859375
1649200430.2819302,34464,0.2629942297935486
1649200448.0633547,34499,0.2629942297935486
1649200511.0465934,34623,0.2629868984222412
1649200669.422591,34931,0.27065756916999817
1649200678.5668714,34949,0.27065756916999817
1649200679.5828629,34951,0.27065756916999817
1649200687.7132454,34967,0.27065756916999817
1649200775.880626,35140,0.27053165435791016
1649200815.0499172,35217,0.2577159106731415
1649200896.5777435,35377,0.2577168643474579
1649200940.826799,35464,0.2577284872531891
1649200947.4379447,35477,0.2577284872531891
1649200985.5488305,35551,0.2577095925807953
1649200999.771197,35579,0.2577095925807953
1649201028.2422392,35635,0.26171496510505676
1649201063.3523986,35704,0.2616029381752014
1649201149.9493854,35874,0.26159584522247314
1649201169.779357,35913,0.26159584522247314
1649201187.574025,35948,0.2616231143474579
1649201218.0726511,36008,0.26563742756843567
1649201469.2464037,36501,0.25054898858070374
1649201525.7464023,36612,0.2505188286304474
1649201535.4415545,36631,0.2505948543548584
1649201563.4375775,36686,0.2505948543548584
1649201567.510626,36694,0.2505948543548584
1649201665.4485772,36886,0.22640922665596008
1649201666.4667222,36888,0.22640922665596008
1649201667.9912376,36891,0.22640922665596008
1649201674.082844,36903,0.22640922665596008
1649201681.1996822,36917,0.22640922665596008
1649201721.3527462,36996,0.22655430436134338
1649201756.435672,37065,0.2264440804719925
1649201763.5496953,37079,0.2264440804719925
1649201782.3781457,37116,0.22657184302806854
1649201816.1193435,37182,0.2265470325946808
1649201980.5585418,37498,0.2590678930282593
1649202056.3751593,37647,0.2590875029563904
1649202070.0890036,37674,0.2590875029563904
1649202108.1712556,37749,0.25904226303100586
1649202138.163468,37808,0.22054600715637207
1649202203.7626138,37937,0.22036536037921906
1649202431.9459085,38386,0.20152273774147034
1649202432.4536846,38387,0.20152273774147034
1649202443.1192117,38408,0.20152273774147034
1649202483.2763698,38487,0.20158030092716217
1649202499.0399058,38518,0.20152564346790314
1649202521.9577518,38563,0.20150890946388245
1649202645.1194375,38805,0.3672773838043213
1649202662.8560002,38839,0.36723625659942627
1649202683.685153,38880,0.36723625659942627
1649202692.8243682,38898,0.36719605326652527
1649202757.8259335,39025,0.36711350083351135
1649202866.3520792,39238,0.2507343888282776
1649202997.8051715,39477,0.25757870078086853
1649203042.4415302,39551,0.2575260400772095
1649203063.7271972,39588,0.2575322687625885
1649203133.1277616,39712,0.25755298137664795
1649203310.2524464,40030,0.18776842951774597
1649203355.5803947,40110,0.18778245151042938
1649203391.7289586,40174,0.18778245151042938
1649203423.321257,40236,0.18780311942100525
1649203429.9258811,40249,0.18780311942100525
1649203448.2316434,40285,0.22201727330684662
